"","Model","Nuciferine"
"CISD1",-0.0460436224436652,0.0526136844858094
"RPL37A",0.196188468194119,-0.0138103719181004
"SCG2",1.28646026572911,0.158100039987447
"PJA1",-0.188794638727612,0.0372073376873506
"MAPK8IP1",0.0173947971575656,-0.0132528585448386
"NUCB1",0.369614749727938,-0.00441583884908625
"CSTB",0.604547242677092,-0.00808386519714603
"SNAP91",0.219377621336754,0.00553377419452407
"SIRT2",-0.58196100704472,0.133996415505538
"GDE1",-0.0733834171464994,0.0248528459343147
"SH3GL2",-0.0512784883644943,0.0212223300175714
"GAS7",-0.225847835181529,-0.0824734149301219
"PRKCB",-0.328316374245655,0.150760847670925
"ABHD8",-0.418318510938616,-0.165291538839047
"CHMP4B",-0.0845550072080573,-0.06176238553214
"STIP1",0.591696304125811,-0.0601885875310562
"RPN1",0.255620271832792,0.0365152971206568
"MAP1B",0.360012191565809,0.0580247098151463
"VGF",2.27022468140795,0.294272340502284
"PRELID1",0.116794715866307,-0.0145023435725502
"SERBP1",0.285986416080707,0.123495244872758
"NDUFA2",-0.11503179140104,0.00885533413801559
"CSRP1",-0.786121518503534,0.113481539399019
"GLO1",0.122254017207831,-0.00766825109896456
"PSD3",0.11397533573838,-0.117058047640172
"GNAS",0.238475237615663,-0.0441688953379214
"EPB41L1",0.220512825701665,0.00688491922587596
"HMGCS1",0.219089308096361,0.206961036564298
"PSD",-0.280331170146491,-0.00737784998588785
"NAP1L1",0.574800701960588,0.113565573239706
"MATR3",-0.366341858018887,0.148018541824772
"TBCA",0.0471463492114281,0.0494539206292549
"SAT1",1.22780090357762,-0.607654350793901
"PSMA6",0.287185325081603,-0.0326025545354081
"MLC1",-0.309993294928713,-0.061226164328028
"TPM3",0.477464424569996,-0.0776098300223753
"CRYAB",0.90944756360599,-0.0326095467200236
"PDAP1",0.120321728591794,0.00830021156014993
"SPTBN2",-0.356457133071743,0.130993825997947
"REEP5",-0.135661512511556,0.0253935004062437
"CS",0.0164203631597779,0.0316713008965963
"CTSV",0.690977430423537,-0.0652464361912856
"ACOT7",-0.047644822247187,0.0728163457598896
"RAB11B",-0.32050669503954,0.0424329923388374
"SWI5",-0.0808306896057485,0.0826971950984214
"SOD2",0.795543060238437,-0.100618037585159
"SELENOT",0.104717438702316,0.136592948880158
"GDI2",0.476751100173901,0.0943464741278137
"FIS1",-0.504441569675369,0.121196625267666
"SRP14",-0.0671431137238081,0.0576700255814458
"GLRX2",0.126393612268873,0.0652145957237034
"VXN",-0.554905097151911,-0.0405406451180631
"SARAF",0.226326143961004,0.0239388860902607
"PINK1",-0.496200282054792,-0.0069784581708213
"NRXN1",-0.574169816468217,0.0890957817321399
"GNAO1",-0.160496768274143,0.143222177091557
"HNRNPL",-0.0127344117757116,0.0164092557738925
"NPDC1",0.228168137732969,-0.0622847510219225
"HNRNPU",0.212526969279478,0.0355687125444425
"SPTBN1",-0.284240073014423,0.0568109678774253
"DAZAP2",-0.0189540139711779,-0.0132887085053126
"RGS2",1.53701716876828,-0.0630555414769928
"ISCA1",-0.204204849478317,-0.0566550293417257
"FKBP3",-0.153719687344575,0.147298769917795
"FKBP2",-0.0622365746130101,0.141048254113822
"DIS3L2",0.396250867778753,-0.125703452085375
"NDUFB3",-0.0663886534582416,0.0149716239269758
"UBE2V1",-0.109210706925477,0.0172485770797286
"NDUFV3",-0.0211497178461832,-0.0148521316880528
"ATP1B2",-0.385382260855333,-0.200389960392461
"TRMT112",0.273234228358245,0.0152702813392737
"STX1A",-0.0374218017950785,-0.0268113425319274
"RPL15",0.32797437691179,-0.00572265541841636
"ISCU",-0.197280851932141,-0.069309024192572
"HNRNPAB",0.697213638659508,0.0693821459337445
"MSMO1",1.21688838362708,0.0552862692409838
"APBB1",-0.571320985294488,0.139897335180947
"KHDRBS3",0.010177566883918,-0.0824988335201188
"DNAJA2",0.0736497542858385,0.0802868731545756
"VCP",0.191785153591438,0.0370304108351612
"ARL6IP1",-0.183106019129966,-0.0329335377883063
"PSMA2",0.281071147817424,0.0994734159648827
"PRPF19",-0.00118646260638887,0.0187815744831567
"SAP18",0.282760253184425,0.0465587468368428
"HSPA9",0.673167678385121,0.0421578932312366
"SYN2",0.104321747214186,-0.148346629149873
"FAM162A",0.376819061506224,-0.0752959808352738
"NDUFV1",-0.131886827933708,0.0548346904892137
"ATXN10",0.257609726056453,-0.0887116752739886
"IQCJ-SCHIP1",0.269584669341206,-0.0515196356016376
"TCEAL3",-0.58403918701292,0.0728337105937214
"GSTP1",-0.458604124644256,0.102285651023106
"SEC11C",-0.342138113762812,0.127009994235683
"CNN3",1.33672492902654,-0.278336137974302
"TALDO1",0.38719516311843,-0.0188972732623873
"STUB1",0.151504374666484,0.0487279141966561
"ATP6V0A1",0.186433493528256,0.112600077005102
"TRIM2",-0.0890011302946688,-0.000385495718287595
"ATP5PB",0.0506744705874046,0.19221751035681
"PPP1R1B",0.0529333482531981,0.157449487895252
"PAK1",-0.496482091124407,0.075320080218545
"IDH3B",-0.147927084126732,0.0233601661410241
"BUD31",0.26145962216697,-0.07413634284028
"DDX3X",0.481896647337864,-0.00510152538171623
"ACTR3",0.231198611065062,0.104731622570203
"CHID1",-0.449874467130948,0.0381300370788294
"P4HB",1.34011060175372,0.0222758495593114
"CAP2",-0.27881858841479,0.156675344405813
"SLC3A2",0.750041785443253,-0.165587389571056
"RPL36AL",0.236974179429948,0.025829149595173
"CDK5R2",-0.505148462064651,0.208444420383614
"LINGO1",0.472016069440179,-0.204263370990816
"BZW1",0.361556905597416,0.0737960878142024
"COPG2",-0.117129937142037,-0.0260601693734457
"PPIB",0.286529363291308,0.0628210200903145
"SDHC",-0.243701766670493,0.00719479238202941
"PABPC1",1.09118468606105,-0.0203637865939828
"CMIP",0.461087902079358,-0.0788090031432824
"CCNG1",0.725387109776117,-0.028297135363662
"BIN1",-0.236186248735617,0.0524288554794555
"PSMD6",0.134020881228828,0.0728496692063529
"PRDX6",-0.574249583355587,0.0500685586375399
"HOPX",1.49988409899134,0.0155273310251928
"DDX39B",0.406121905342171,0.0517174884459351
"UBE2N",0.249115523406156,0.0407324484489964
"RESP18",0.440363629313675,-0.168045431487541
"CALY",-0.828239164207425,-0.0879537512088097
"ROMO1",-0.0594533733523913,0.0470084940945171
"CDC37",0.103232918885188,0.0163220943386785
"GSTO1",0.0679636604031557,-0.0159472123518016
"AHSA1",0.174678384897247,-0.0283109486959178
"RPL28",0.446049703698426,-0.0386900542533956
"SYT4",0.711122308818965,0.126974983691329
"ACTR1B",0.345135486048687,0.00648763098458111
"GNAI2",-0.0194882757394016,-0.0448105152105987
"PLK2",0.630864370671318,0.124453149255231
"CAP1",0.216321558584318,-0.00577950334381386
"DCTN1",-0.235316653799831,0.0108736904535877
"GRIN1",-0.107544119535846,-0.0662021469307606
"SARS",0.48523352710418,0.113144955476837
"ARL2BP",-0.14111509787838,0.0662997026874922
"CD9",0.520848155097023,-0.0154704534140293
"NSFL1C",0.474598956148349,-0.0517598797665843
"TMEM50A",-0.319459607249983,0.0429561202922149
"HTRA1",0.708618553503571,-0.196299701175518
"MAPK9",0.262488147581104,0.0178855872002898
"SCARB2",-0.169577583833484,0.00842634557701539
"PSMC3",0.106001476820453,0.0756182598846339
"FSCN1",0.146634978088412,0.000682389620103169
"PAM",0.638570413602127,0.0601971455862607
"RAPGEF4",-0.454816492971403,-0.0105659505994816
"MAP1A",-0.152413768362568,0.0161721601959015
"DCTN2",-0.0642863043378982,-0.00571419381640391
"SCAMP5",0.119780837330452,-0.0162650543627842
"CDO1",1.81655605324991,-0.279053307472816
"AK5",0.826221360901751,-0.0711587010208227
"SMDT1",-0.321431735741531,-0.0410800538765033
"CCT7",0.273064867598299,0.0442906910429384
"HABP4",0.478915283687567,-0.0142494257913051
"C12orf57",-0.404863930256552,-0.0266672938154314
"PDHA1",-0.0813703828623397,0.0772384182526188
"PKN3",0.508804245664513,0.0315341037375155
"CAPZA2",-0.160172210012831,0.131337890707782
"GSTA5",-1.18607962035138,0.266640667172459
"NDN",-0.361518511616302,0.0182638817155584
"CLSTN3",0.105608657009276,0.0521120995620928
"SELENOM",-0.0793790911287842,-0.00566088969406691
"ATP6V1H",-0.0831300192251401,0.0679783811196173
"NUDC",0.112612249216009,0.0125335351941081
"MAPRE3",-0.110237365327868,-0.066298341282628
"AGAP3",0.122745425759643,-0.107647514087446
"FABP7",0.368698948039878,-0.000782214492167605
"FOS",3.79644650244944,0.191339428252777
"TIMM13",0.0751086238401968,0.0545612451074257
"ID2",0.279134893034525,0.124448527181857
"PMM1",-0.0828997344295576,0.0646754263112893
"SYT5",0.0787730795404299,0.0198116602012868
"R3HDM4",-0.379981446788462,-0.0630085177404021
"ANK2",-0.0703603729377909,-0.0170753230265168
"CSNK2B",0.163569853464519,0.0546464795938083
"PDIA6",0.403732669857699,0.105519072080694
"MYZAP",0.0847678920990929,-0.00478428215742827
"NDUFS6",-0.280237602651241,0.0672453299005986
"ST13",0.596380288010715,0.0373173878524757
"MAG",-0.689490607234727,0.105431429380357
"PCBP2",0.328677214475663,0.0748336790093142
"KLHL2",0.634683491597465,0.016127045330543
"MAP7D1",0.630057372085056,0.0486708025272694
"TTC39A",0.0773617036971806,0.000884788780235022
"IDH3A",-0.0648877853626809,0.0510131344533113
"RASGRF1",0.0887372466305247,-0.0834782016063933
"HNRNPCL3",0.609379525245352,-0.0262110729156655
"TMEM132A",-0.365801841902788,-0.0702672056646851
"ATP2B1",0.0523555247905048,0.289606035788687
"C18orf32",-0.339579816574406,0.0196258305302521
"PSMC2",0.287863637612306,0.0683841703973219
"ACTR1A",0.0476270834256269,0.0364919119626368
"DAD1",0.0624466273318172,0.00847751168834952
"CORO2B",-0.346554221584197,0.0571921994906062
"GLUD1",-0.590124003643997,0.150986513730794
"JUNB",2.01689547095844,-0.126367688215329
"TXNL1",0.404620883333505,0.0592136464221744
"RND2",-0.542250174743083,0.200705627847423
"COPS6",-0.148112890879501,-0.0458823205458667
"FDPS",0.227457495402625,0.145577276092807
"PNKD",-0.41185243779021,0.0162285030232107
"AQP4",-0.143812879738245,0.0228761713767516
"POLR1D",0.48287959925012,-0.0140535135116785
"PGM2L1",0.385270709017223,-0.0864386481151685
"WDR1",0.818647078454016,-0.106650250283983
"PREPL",-0.266768881492354,0.0509263780801716
"PTK2B",-0.431067176789073,0.102456576650734
"SLC2A1",1.20302131818915,-0.184311307929016
"RBBP7",0.282222868630722,0.0169216906762561
"PSMB2",0.474422602062558,-0.00773948005403642
"MEA1",-0.186066623318735,0.0211229838257055
"CHGA",0.348969568634695,-0.119775065353857
"VPS28",-0.147805040982585,0.0655522169227993
"OXR1",-0.376512128865408,0.0558715798385058
"EIF3G",0.516571846527397,-0.00793948395466222
"CDK16",0.0983697922207663,-0.00538203339521322
"NGEF",-0.62158924547365,0.175862995224865
"PSMB6",-0.0333396939942264,-0.0238291221575156
"CCT6A",0.485533975229327,-0.00975238684732182
"HIGD2A",-0.0362415204218522,-0.167537370606919
"BAIAP2",-0.0435549899915763,-0.153237429737269
"RANBP1",0.481311730824019,0.0540398397128891
"PPP2CB",0.136918262712247,0.0517605752050311
"PPME1",0.407408211055681,-0.13320349902106
"ATXN7L3B",-0.19898517390788,0.114717652568591
"MAPK10",0.0026822612083367,0.0103724962130114
"TMBIM1",3.14966497806762,-0.366984650496632
"AP2A2",0.358398145795101,-0.0697880150285567
"PKIG",0.477400308309199,-0.266207223116285
"CTBP1",0.0523613748751916,0.0211928966570587
"CAPNS1",0.0139373644611617,0.0538642752371642
"EMC7",0.0186325694751008,0.0807354087295072
"TOP2B",-0.00297540754274457,0.193367737826199
"YBX1",0.688308258449053,-0.000799783443799673
"C9orf16",-0.112520680732745,-0.121822343100494
"KLHDC3",-0.0843169113655192,0.0313803412668381
"NMNAT2",-0.0396477620555416,-0.00446935499326667
"UBE2QL1",-0.0421354934819323,-0.0241291099204983
"PSMB3",0.148234742682482,0.0127338941450831
"ZCCHC18",-0.65783019354652,0.179618337299354
"IGFBP7",-0.0710859353260497,0.148167220257791
"RAB18",0.0197711180838797,0.092008403667218
"PHYHIPL",0.0845417922139267,0.0706345782186118
"ADD1",-0.0785180158695156,0.077696772256506
"CTNNB1",0.047777617767533,0.0821302775337445
"CBX3",-0.278686107512666,0.0923542414096513
"MRPS21",-0.169184514114679,-0.046896201904024
"ERH",0.205830752462066,0.0353811190270978
"AHCYL1",-0.152563869341859,0.00901318031064084
"PITHD1",0.549815333828339,-0.106948744628756
"RALY",0.320082153568286,-0.0233470502353242
"NDUFS8",-0.271295160972467,0.046546397503447
"SSU72",-0.0396179735216686,0.0695223630128586
"RTRAF",0.322422876382165,0.0993931087598773
"SV2A",-0.210818135606489,0.0439225590585787
"CCT2",0.273575732859172,0.0504593963623432
"CAMKV",-0.709775960238514,-0.0778462217706254
"CUTA",0.0631680870303696,0.00448195644744162
"TPRG1L",-0.19797545066944,0.0155137517063325
"QDPR",-0.155829106012592,-0.108698041786213
"SUPT5H",0.268631055937479,0.0616300050519046
"USP14",0.0716014794275294,0.110351392314794
"ARL1",0.012647716430959,0.139369016876254
"PHYHIP",-0.575473652872228,-0.151399949890616
"ZFR",0.295648129083265,0.122031968640464
"NTRK2",-0.0661161837968339,-0.000403912115508272
"KIFC2",-0.352713546726615,-0.00951631836942054
"SORT1",-0.666517057027913,0.0362325573523998
"LSM7",0.222037041005283,0.0263212689235652
"KLC2",-0.447856887022299,0.0833937662782382
"TIMM23",0.26451349721394,0.051217649261693
"KIFAP3",-0.325955816841247,0.096817801862766
"VAMP1",-0.078518467832222,-0.0347118508447212
"MANF",0.718062413513813,0.0340033222077364
"PPP1R2",0.00320691266346844,0.043291794247057
"MGRN1",0.16058625525304,-0.0450914142244371
"PHPT1",-0.406870178407445,0.125182710553682
"DGKZ",-0.486515084767367,-0.0263573564495754
"CNIH2",-0.617457962713427,0.041383147710694
"TXN2",-0.287613153991328,0.0328443000304739
"SMIM14",0.52145654703322,0.0676594358019448
"NDUFB11",-0.161028908282011,0.064502114791011
"MPC2",-0.164931278895797,0.0874407375194749
"RAB5C",0.0719608300320048,-0.0478790319116167
"ARF4",0.590675334139333,-0.0368903288320755
"ZNF365",0.205348708233788,-0.172129149699643
"CYP46A1",-0.331035744204448,-0.0397646880474877
"ARL6IP5",-0.094977577866251,-0.0444389576683787
"ITFG1",-0.682542036248774,0.208825105927839
"NPTX1",-0.681783498797147,-0.186658812660054
"MRPS6",1.4014414862875,-0.416274820019016
"NRXN2",0.170081513546957,0.0176163078112623
"ARPC4",-0.00610648622173666,0.0352708475734427
"CFAP36",0.178708059670145,0.0817537490423653
"STK25",-0.298782621386921,0.0892364838280859
"GNAI1",-0.276564199323807,0.108488292326842
"PTP4A2",0.545491823328209,0.083306447474323
"IDH3G",-0.293537754698519,0.0498010304539133
"SLC12A5",-0.53238117694329,-0.0481719287133974
"NDUFB5",0.0194108110875646,0.070564401309924
"LBH",1.96391102019005,0.422247545544931
"SUCLA2",-0.122311876069241,0.104796311197203
"NCAN",2.0193656719293,-0.192454305439228
"APRT",0.686158377984514,-0.0873415891601757
"CCNI",-0.310747597738707,0.0724886955175129
"NDUFC1",-0.204697835361547,0.0150274023340235
"CCT3",0.555880369466606,-0.0181372251951914
"AP1S1",0.155697275724313,-0.0356873603801449
"MRPL20",-0.113828218283046,0.0115182799540544
"DDX17",0.293039882605746,0.142877494003304
"TCEAL9",0.149895302887122,0.0720856175741396
"ZFAND5",0.226361940102743,-0.0109479876535881
"TCP1",0.556868560559212,0.0473089020192772
"PLEKHB1",-0.91370742517621,0.226837820159875
"PAIP2",-0.0872831862360953,0.0844056592466707
"IMPACT",-0.357737956955862,0.0271437225399933
"MAT2B",-0.364156413332984,0.159686486856662
"GAD1",0.599648893424243,0.109495550754105
"WFS1",0.579331846061229,-0.297132950643245
"SERF1A",0.0171643188943752,0.191168865746474
"WASF1",-0.559720383259318,0.00386897673077059
"ADCY10",2.97398598789009,-0.304674298497953
"LY6E",-0.760605666235324,0.0974463721060244
"CCT4",0.663072962218739,0.0236490577976326
"C11orf58",-0.0302631750094234,0.10485071454905
"FLYWCH1",-0.182550754279198,-0.00332332503136612
"SEC61B",0.383393290733833,0.123251689241973
"PTGES3",0.305853484228478,0.00322270388160611
"DCTN3",-0.174989540481295,0.053926559861087
"MARCKSL1",-0.594183296874621,0.288489331608591
"WDR82",0.278856497408271,0.103859512623156
"ARPC5",0.441005662086385,0.0349851413512539
"CHCHD1",0.288120845076718,0.000983402839159014
"PSMA5",0.337875310942607,0.0448323572288023
"PSMA4",0.0993696047736285,0.100360511396836
"NDFIP2",-0.117084505900048,0.189151242827991
"GADD45G",3.34215975938018,-0.146662924208412
"GABARAPL2",-0.269765627339067,0.0777388631328263
"ACSL3",-0.297237949182868,0.25331766849733
"PDE2A",-0.424962702803621,-0.137623992885569
"HNRNPF",0.914357459460078,-0.0274923805814511
"MGP",0.978435660663231,-0.134248932236263
"SH3BGRL3",-0.0655423837221445,-0.204656224781135
"GON7",0.32930762525296,0.0296010640217881
"NTAN1",0.00658275673719764,-0.0318523809279528
"SDHD",-0.235175593071819,-0.00451324902347158
"HNRNPH1",0.375858138785887,0.0127954372045833
"PSMA1",0.192054326906841,0.0608060097365163
"SYNPR",-0.241048411760445,0.433119903094173
"AARS",0.514803971823146,0.087217164709691
"RANGAP1",0.613430089348986,-0.0822457076665203
"CHMP3",-0.295506023239485,0.0661498069060092
"NARS",0.507799360869431,0.111849847918452
"GNG10",-0.0873822204915769,0.0604917373673276
"GSTM5",-0.732955867678975,0.0893265405945796
"TSPAN5",0.988277812297765,0.0613176509456716
"ARL8A",-0.211656402277206,0.0518558940296032
"MAPK8IP3",0.188599957876729,-0.0146359489917369
"RETREG2",-0.216540016896189,-0.0100816522373924
"MRPL49",-0.220961264688617,0.139916741124145
"TKT",0.101426016565061,0.0404832048179153
"IPO5",1.31756652065629,0.0255407639608906
"ERP29",0.173523900456321,0.0131662782878533
"CACYBP",0.19152062955499,-0.0129214967051663
"MRPL17",0.147385398611272,-0.015010436461106
"TSPYL4",-0.913076828666495,0.25411157511047
"EIF3C",0.549650639501234,0.0141914211656392
"RNF11",0.114395279838102,-0.0176044634279442
"TMED9",0.510062495038239,-0.0227386580078332
"HMOX1",5.29069471183073,0.289832706505207
"DENND5A",-0.494735706929274,0.0833847356943493
"GJA1",-0.631156003697233,-0.046006372661556
"UBXN1",0.0950171935592108,0.0516367368822553
"NAT8L",-0.58708516992233,0.0535875258109648
"PHACTR3",-0.429005732450668,0.217807209416666
"C1QTNF4",-0.564736295385736,0.115532198804672
"NOP10",-0.0851287665075627,0.00745940292441898
"DPCD",-0.44481566580952,0.0167933659156425
"SHISA4",-0.603366278430086,0.0698057435806954
"SYNGR3",-0.0815059262121066,0.00894864439670913
"TSPAN13",-0.307419400674863,0.0991786011650081
"FAIM2",-0.622815014097865,-0.0664034175508573
"PAFAH1B2",0.103447777668222,0.109004138221449
"PIP5K1C",-0.318081028377905,-0.0273122179257003
"PENK",0.703024755589679,0.126993424936736
"SNX17",-0.149487962501331,0.0423202767826129
"HMCES",0.107953988489888,-0.0105224381921736
"ARPP19",0.583074584816509,0.015365235386319
"LAMP5",-0.265209346106581,-0.0316686517912742
"GLRX3",0.125498390204068,0.0527398221115425
"CTSA",0.132113209788516,-0.0116416162935429
"B3GAT3",-0.155761655691505,0.0134664165136881
"SEM1",0.0447070951083228,0.0839161001079763
"KRAS",0.672270534108761,0.128522093745056
"SF3B5",0.127411373360219,-0.0177252668294646
"ROGDI",0.127985214728099,0.0341614897248878
"STX12",-0.0921123302256922,0.0776898625823225
"DYNC1LI2",-0.140140392166543,0.126494802231862
"TMED10",0.356545184048803,0.0524972795550222
"ELMOD1",-0.600176019751722,0.121591574878541
"PAM16",-0.0193574069766147,0.153309939422549
"CCN3",-1.43985168622415,0.176121558608239
"BANF1",0.256581241141319,-0.037921538681201
"MRPL54",-0.0444223667869817,0.0844621428013726
"KIAA0513",0.70728628778773,-0.0736684040290964
"NDUFA10",0.00135491866253047,-0.0484050563867059
"NDUFA9",-0.154236375221102,0.0797271924707339
"GABRA1",-0.559218631549041,0.0896052134248362
"EPS15",-0.738577754641466,0.203770427406867
"ABHD12",-0.316333806638156,0.0774364871471955
